EX_glc__D_e_i,EX_ala__L_e_i,EX_arg__L_e_i,EX_asn__L_e_i,EX_asp__L_e_i,EX_glu__L_e_i,EX_gln__L_e_i,EX_gly_e_i,EX_his__L_e_i,EX_ile__L_e_i,EX_leu__L_e_i,EX_lys__L_e_i,EX_met__L_e_i,EX_phe__L_e_i,EX_pro__L_e_i,EX_ser__L_e_i,EX_thr__L_e_i,EX_trp__L_e_i,EX_tyr__L_e_i,EX_val__L_e_i,EX_thm_e_i,EX_pydxn_e_i,EX_cys__L_e_i,EX_cl_e_i,EX_nh4_e_i,EX_so4_e_i,EX_pi_e_i,EX_k_e_i,EX_na1_e_i,EX_mg2_e_i,EX_ca2_e_i,EX_fe2_e_i,EX_zn2_e_i,EX_cu2_e_i,EX_mobd_e_i,EX_cit_e_i,EX_tsul_e_i,GR_AVG
20.0,2.0,0.2,0.2,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5622369616666667
20.0,2.0,0.2,4.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6350390445833333
20.0,2.0,0.2,2.0,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5478896875833333
20.0,2.0,0.2,2.0,0.002,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6181691138181818
20.0,2.0,0.2,2.0,0.02,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.7515044968333333
20.0,2.0,0.2,2.0,1.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.7748055571666667
20.0,2.0,0.2,2.0,2.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.7954245875
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.002,8.001999999999999,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.601913275
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.004,8.004,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6130608858333333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.04,8.04,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6612213696666667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.4,8.4,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.680885678
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,4.0,12.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6915286114166667
20.0,2.0,0.2,2.0,0.2,0.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.30545196075
20.0,2.0,0.2,2.0,0.2,0.002,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.28409764625
20.0,2.0,0.2,2.0,0.2,0.02,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.4439158488333333
20.0,2.0,0.2,2.0,0.2,0.2,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5293638217272728
20.0,2.0,0.2,2.0,0.2,4.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6631110371666668
20.0,2.0,0.2,2.0,0.2,2.0,0.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6160136806666666
20.0,2.0,0.2,2.0,0.2,2.0,0.002,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5243078995
20.0,2.0,0.2,2.0,0.2,2.0,0.02,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.3755679861818182
20.0,2.0,0.2,2.0,0.2,2.0,0.2,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6138886388181818
20.0,2.0,0.2,2.0,0.2,2.0,4.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6823463048333333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.0,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6486020675454545
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.002,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.41474708099999996
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.1,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5943397563333334
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.2,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6775911647499999
20.0,2.0,0.2,2.0,0.2,2.0,2.0,2.0,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.7432638655833333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.01,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5191469621818182
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.02,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.50803775625
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.2,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6844329173333333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.0,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.48116309327272727
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.01,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.58152074875
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.02,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6898908026666667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.2,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,1.1694369563333333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,2.0,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,1.1232776068333334
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,0.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6260615505833333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,0.002,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5222694702727272
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,0.02,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.433025797125
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,4.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6511878293333333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.0,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5787761245
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.002,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.56169578275
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.1,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5847038382499999
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.2,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5097444205833334
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,2.0,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6198971308333333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.001,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5525756405833333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.002,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.58555225475
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.02,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.51174661175
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.2,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6267795505
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,2.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6269731029166666
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.0,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5509618156666667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.002,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5876079850833333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.1,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.4789527439166667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.2,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5205202391666667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,2.0,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6431492469166668
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,0.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5253880414166666
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,0.002,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6283625410833333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,0.02,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6431790730833333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5984511800833333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,4.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.7002435014166667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,0.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.7966952350833334
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,0.002,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.7986160309166667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,0.02,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.8072823805833332
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,0.2,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.8147804349166666
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,4.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5381370525833333
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.0,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5910660875
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.002,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.605457479875
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.2,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.73839900475
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,2.0,0.2,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.929436335625
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.0,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6253830627142857
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.002,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.535336833125
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.02,1.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.607556036
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,0.0,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.59111349475
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,0.001,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5638524624166666
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,0.01,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5346371404166667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,0.1,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5571911325
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,0.5,0.2,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5445334259166666
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.0,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.60372040825
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.002,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.7062846001666667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.02,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.6208575139166667
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,1.0,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.344475354
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,2.0,0.01,0.002,0.0,8.0,3.0,11.05511,61.5385,125.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.0
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,6.0,3.0,11.05511,61.5385,123.0385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5203372445
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,6.02,3.0,11.05511,61.5385,123.0585,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.53316050075
20.0,2.0,0.2,2.0,0.2,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,0.01,0.002,0.0,6.2,3.0,11.05511,61.5385,123.2385,7.002,11.0,1.05,0.005,1e-05,0.0001,0.001,2.0,0.0,0.5836981694166666
